objid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
img2_isl3382,-1.9332144,1.0046884,-8.361996,4.2019825,-2.0672135,0.034467697,-3.1971633,1.544575,0.7267617,0.39911586,1.6714762,-0.6137612,-2.0041277,-1.2987494,-1.3656806,1.1449498,-2.2226334,-0.49029374,0.017082393,1.0611241,-1.3154941,-0.6885209,0.34480885,-0.012140453,-0.54763573,-0.078945845,0.7032689,-0.17894809,0.05521039,0.66805947,-0.42224368,-0.26880762,0.15934676,0.3915816,0.8923832,-1.360644,-0.102044106,-0.9644114,-0.13190472,0.6908021,0.06608352,0.44657362,0.4824291,-0.770794,-0.37078035,-0.27231154,0.014139295,-0.17351876,-0.40244973,0.040324196,-0.36406702,-0.29941046,0.14587331,0.07396802,0.3208224,0.08749248
img2_isl3473,8.497394,-1.6852937,-3.470986,-0.42343783,2.4700074,-3.237123,-2.8771534,-1.5074723,0.20749176,0.2450949,-1.1405667,1.1827751,-0.20251185,-0.34714466,0.8117334,1.5139023,0.42477947,-0.8156619,1.6167749,0.89170533,1.0555564,-0.014954571,-0.5972727,-0.18562439,-0.42420667,0.7583313,-0.6293102,0.68039316,0.10806944,-0.954454,-0.3652494,-0.22302458,0.55920166,-0.7868989,-0.22130421,0.42258734,0.292866,0.25743946,0.4056576,-0.306916,0.09713775,-0.34406114,-0.2597323,0.021229964,0.045387745,-0.12405479,0.5936391,0.17062908,-0.79303616,-0.020477504,-0.32040787,-0.4038931,-0.041065007,0.47262675,0.048471957,-0.42562813
img4_isl0,-1.3615856,-6.725622,-3.2562923,-0.40451908,-1.0654745,0.5836403,3.6280363,0.27005965,-0.04514587,0.5754109,1.5104369,-0.55739355,-0.19433123,-1.0999523,0.3913738,-0.5943928,0.47576806,-0.5111627,-1.5776733,0.54916877,-0.46493036,-0.49008456,-0.07251407,-0.6600822,0.22458029,-0.4592958,0.21169522,-0.40998018,0.21884885,0.031707644,0.65560925,-0.020904303,0.7818517,0.51984644,-0.21803269,0.124809325,0.07979226,0.13319182,-0.18882099,0.6077201,0.085577816,0.06428015,-0.21450067,-0.49785155,-0.28401393,0.45460048,-0.16380037,-0.31790936,0.22594996,0.30237514,0.38065574,-0.049368918,-0.017353684,0.045891017,0.0015699565,0.12854175
img4_isl45,-0.2824267,2.140555,-8.520347,2.3065655,-0.8688929,0.6151847,-3.9479725,-0.7118131,-0.49088013,-0.22155148,1.049878,-1.9422278,-1.5984056,-1.5440571,-1.3281095,1.1497145,-1.5543427,-0.049448185,-0.11428182,0.9727501,0.45908448,-1.1179699,0.30754632,0.26933277,-0.80502194,-0.120052636,0.1647686,0.27463174,-0.95236516,-0.07721037,-0.63026434,-0.5810416,0.16419107,-0.6972117,0.026530117,-0.6787329,-0.07871913,-0.5136294,-0.16731653,0.5857603,0.10966694,0.1794228,0.631039,-0.32164544,-0.4814198,-0.78768915,0.07365802,-0.7894918,-0.32377106,0.14400478,-0.13451353,-0.17597423,-0.070626915,-0.23790714,0.4498053,-0.5282197
img4_isl137,10.682618,3.5945673,3.7771149,-1.4880394,-2.63063,3.0396278,-2.655317,0.45380187,0.3788867,-0.63457733,-1.7641125,1.982087,0.07625055,-1.61393,0.78667307,-0.29432803,1.5541509,-0.57631344,0.118572816,1.100508,-0.5457296,0.78138673,-0.76405686,-0.7003577,-0.07839292,0.3690107,-0.50819904,-0.9422073,1.4727199,-0.3076365,0.85212696,-0.44175988,-0.005371511,-0.15888633,-0.17708716,0.105047554,-0.14369549,-0.8521915,-0.027587876,0.65086216,-0.3321603,-0.17974031,0.24273133,0.49181965,0.060422033,-0.054725826,-0.15638304,-0.20307465,-0.07414897,0.1252482,0.31329563,0.032180756,0.02388978,-0.3536329,0.14024538,-0.23872073
img4_isl175,0.111038566,9.03077,1.7424711,-4.720522,-1.1994035,3.9528236,1.054145,-5.343203,7.4411373,-3.7309813,6.228583,0.51244354,-0.0063758492,4.369129,1.7299855,2.244693,0.9356997,-1.3694212,-1.5110502,-0.5598954,-0.71851563,0.020079043,0.7587714,2.253596,-0.800834,-0.36594498,0.64950454,0.07564291,0.24027428,-1.1435313,0.14517388,-0.03759268,0.7461372,-0.23866332,-0.36772963,-1.1969129,-0.9946939,-0.08250371,0.9519505,-0.3660098,1.0411725,0.43746912,-0.63327,0.7069919,0.3207451,0.34206128,-1.1595409,0.31758925,-0.2653419,-0.15056437,-0.04213797,-1.4813869,1.6261727,0.30624628,0.4486387,-0.6107399
img4_isl217,15.007197,-2.1311169,-0.87549955,4.0576267,3.7880232,-4.2754197,1.4957017,-1.0480036,-0.6949763,0.88908714,1.3199906,-0.3100387,0.44544178,1.7010674,0.110520676,0.9257084,-0.001617074,-0.029774182,-0.50227994,-1.1024141,0.32075417,0.15419942,-0.15198417,0.32872853,0.35406166,0.26400644,0.20098394,-0.55700004,-0.34309527,0.06904042,0.017398864,0.0055940747,-0.24972808,0.32293594,0.38174146,0.47691992,0.0372407,-0.025077753,-0.043954015,0.041065,0.014130622,0.09827733,0.24044126,-0.030062135,-0.18157873,-0.5905474,-0.24169907,-0.1277794,-0.1030055,-0.015061259,-0.13556555,0.043350846,0.06426492,-0.41533318,-0.17656416,-0.1830749
img4_isl250,8.608256,6.9623404,-2.7857103,1.4277723,-3.2071242,2.7453237,-6.3299026,-3.7892456,-1.2678015,-2.1061263,1.1913742,-0.113497704,-0.37930125,-3.4317987,-1.8278737,0.09677854,3.0702834,1.3278532,-2.3887446,-0.43917727,1.3040054,-1.2546722,-0.54282725,0.01487878,0.6049378,-0.35583785,-0.7783845,-0.50605947,0.52764904,-0.27115613,1.4115773,1.5100538,-0.054893494,-0.793677,1.2848341,-0.3765741,-0.1664301,0.7971287,-0.533561,-0.8446954,-0.12011515,0.84773326,-0.2199269,-0.14515284,0.09070918,-0.13739496,-0.4500454,-0.46480638,-0.3121344,0.2454923,-0.67467386,-0.040084973,-0.11346857,-0.0057676435,-0.24446394,0.120107576
img4_isl262,13.227094,1.2252599,3.8152099,0.0084991455,0.33707613,1.262673,-0.47022784,0.81875706,-0.23661828,0.114344776,-2.096586,0.10207307,0.29669145,0.14266743,0.6776915,0.24464081,0.63888633,-0.63513315,0.17146282,0.60618323,-0.36407247,1.0575598,-0.6514018,-0.042159528,-0.36230797,0.16536546,-0.32079297,-0.5330415,0.6002297,-0.2923631,-0.46354324,0.042782128,0.032447517,-0.6873096,-0.39435992,0.2076436,0.09631157,0.03413745,-0.46568355,0.74387395,-0.037037402,0.18534124,0.0789788,-0.79918134,-0.35368556,-0.08344984,0.025703192,0.725826,0.13339287,-0.20692566,-0.09879255,-0.5730967,-0.033504188,0.4353825,0.44618496,0.27928376
img4_isl324,-4.01345,-7.8594627,0.5271362,0.97591615,-1.6969004,2.7540317,2.33287,-0.9056022,-0.49458998,1.7377295,0.3583013,0.5912045,-0.04724115,0.17049588,-0.7393125,0.14987399,1.8512859,-0.8070404,-1.0405724,0.47094345,-0.34818986,-0.6624496,-0.021404997,0.08688599,0.33233833,0.029246151,0.23343468,-0.120827064,-0.28405985,-0.55783933,-0.4817599,-0.23631872,0.47232723,0.4805404,0.13754666,0.35808632,0.026849717,0.08832612,-0.1358828,0.10198431,0.3415784,0.022507519,0.10887473,-0.17090055,-0.019225836,-0.18588838,0.6873323,-0.4685287,-0.21685666,-0.06577285,0.12587671,-0.07213381,-0.006463647,-0.010357156,0.13008302,0.02153539
img4_isl337,1.1651505,1.3684407,-7.6149325,1.4880674,-0.7229433,-0.23312145,-3.177504,-1.4685428,1.3757159,0.056653142,0.9572176,-0.84945583,-0.0713684,-1.896408,-1.4906719,0.51497513,-1.3732772,0.4332617,0.78232896,0.75381,-0.38233742,-1.4301308,0.71777034,0.39327025,-0.6516761,-0.28311735,-0.40016645,0.09159908,-0.059739746,0.66272485,-0.75174487,0.048574865,0.37716788,0.89754146,0.50066817,-0.83101976,-0.10086734,-0.48191264,0.002585709,-0.38395116,-0.13798285,0.17572111,0.23467106,-0.36355126,-0.11704774,-0.148538,0.0035056472,-0.50812954,-0.22296517,0.07120991,0.44166237,0.3442994,0.16077125,-0.018221855,0.30742022,-0.09730034
img4_isl395,17.315187,-0.7563039,1.4518198,4.8033314,3.0216477,-2.9509315,1.62104,0.17939222,-0.68306834,0.7683632,1.3016366,-0.3189525,0.16183472,2.0014749,-0.6942246,0.21063884,0.011182487,0.08352203,-0.6491205,-1.0135367,0.12087575,0.13025409,-0.19502331,1.0071914,0.51845616,-0.16854611,0.008795917,-0.23133887,-0.34018874,0.021315515,0.0054616034,-0.10824533,-0.34617734,0.5548941,0.45825928,0.4431112,0.059672564,0.24036214,-0.1304408,0.18055364,-0.11186293,0.015657842,0.4293336,-0.36948898,-0.32216617,-0.36556,-0.57092893,0.054977402,0.26497555,0.007875532,-0.10732086,0.26935485,-0.072297394,-0.3411021,-0.22048914,-0.1315974
img4_isl685,-3.4388194,-5.741346,-0.7152549,-0.04848194,-2.611678,0.6676126,-0.0058502853,1.5625287,1.0794044,0.8774269,-0.41319087,1.2922945,-0.74108607,0.32292396,-0.08324793,-0.45620978,0.6326613,0.17019236,-0.5199126,-0.38314363,0.31265548,1.0691146,-0.32198977,0.32614154,-0.22887284,-0.22951806,-0.4754967,0.5072105,0.6508811,0.2401192,-0.6506089,0.12505165,-0.5177047,0.99993443,0.5944573,-0.09539625,0.19299573,-0.1160137,0.24674344,-0.59001863,-0.3846578,-0.022133678,-0.031861342,0.060723536,-0.13739619,-0.6030279,-0.17964976,0.20729074,0.013429326,-0.17983904,0.12299847,-0.42004713,-0.3399564,0.18677548,0.0011972934,0.25218725
img4_isl833,-1.9190023,-2.2919464,-1.3635248,-4.1998873,2.0542252,0.21323396,-3.2482908,2.0041742,0.22558403,1.7196932,-1.548525,-1.5533577,-2.349259,1.5575897,1.1604075,0.6025049,-0.4449262,0.61941785,1.2362908,1.4100211,1.0856177,-0.45179302,-0.077013955,0.22535871,0.4358696,0.044798493,-1.3677087,0.53014314,-0.8936464,-0.3671909,0.9879886,-0.85810804,-0.6143577,-0.1471499,0.5301615,0.7515701,-0.4798035,1.0133913,-0.052485064,0.09820829,-0.05392477,0.321499,0.35029966,0.5301028,0.18661797,-0.03159012,0.17228547,0.14857173,0.6479124,0.34566242,0.23270431,-0.17808565,0.34121042,-0.6121978,0.059482783,0.749514
img4_isl839,-4.874057,-7.8099465,3.078742,1.6318319,-1.4431374,2.3023386,1.5605702,-2.4516072,-0.09435004,1.0162771,-0.6710164,0.16172588,0.6333657,0.38512427,-1.540169,0.22777988,1.1784998,-0.60143936,-0.44720417,-0.4567144,0.16940236,-0.71573365,-0.43869793,0.17214355,0.95480007,0.32882148,-0.32197028,0.38863882,0.0922729,-0.19508976,-1.055513,0.15501136,-0.0058049858,-0.016311219,-0.378926,-0.022810355,-0.119059406,-0.88385034,-0.28761598,-0.055099957,0.22664064,0.041012615,0.23472103,0.38127932,0.32461268,-0.4157563,0.74729145,0.068855986,0.0894545,0.021851972,0.18400943,0.09726325,0.29286414,-0.06970894,-0.15385406,0.15827048
img4_isl899,-1.5819081,-6.3021903,-2.731977,-1.5386404,-0.98824054,0.59288263,2.7913787,0.6424893,0.80725694,-0.19649214,0.2772286,-0.8197567,0.32535595,-0.8019187,-0.20160362,-0.77928704,0.40654424,-0.13300517,-0.32622558,-0.13671556,0.14263493,0.12646934,-0.38326484,0.06623182,0.0340901,-0.70142853,-0.1616596,0.41138706,0.40093616,-0.042078614,0.035321325,0.2617306,-0.09215665,-0.3334964,-0.26013175,0.17282525,0.13485739,-0.55240214,-0.45471132,-0.28825852,-0.3478498,-0.02138564,0.10044813,-0.34617198,-0.16596018,-0.15547493,-0.21173725,0.12971212,0.042481598,0.24588522,-0.33871034,0.14176387,-0.002154231,0.30662584,-0.02799946,0.030760534
img4_isl1027,7.1396565,-4.895069,-4.735136,1.9373858,2.5866292,-3.9799218,2.1016974,-1.7360687,0.11139536,0.53031355,2.2051065,-0.5106972,0.59424347,-0.5378531,1.1291269,0.18631212,-0.29123902,-0.050695755,-0.16635275,-0.40720132,0.40926883,-0.41805035,0.5347144,-0.7711147,-0.02282399,0.75192213,-0.18179369,-0.49597377,0.14873219,0.7790737,0.49868807,0.5206173,0.20110095,0.4031974,0.17837933,-0.2334955,0.026180208,0.019828968,0.25204688,0.164612,0.32502383,-0.1094711,-0.2647938,0.6915179,0.38505113,-0.11901057,0.22205415,-0.1506739,0.19615054,-0.24316177,-0.12634335,0.26261818,0.22932684,-0.4190513,-0.08181739,-0.2977385
img4_isl1039,-4.090191,-2.7205038,-2.1313045,3.5968025,-5.50252,-1.7474251,-1.8469224,2.2523603,2.9600387,1.2774198,-1.0885589,1.9753305,-1.6466501,1.4283924,1.3590755,-0.9377961,-1.1359519,0.8301805,-2.0064957,0.3593052,-1.2594215,0.9878942,0.2278,-0.32117334,0.5180042,-0.040292382,-0.012098491,-0.19174336,-0.4160228,0.1107105,-0.63370943,1.0767622,-0.9190721,-0.342553,0.4088586,0.028731983,0.17109632,0.637808,-0.28474474,-0.28919291,-0.25228336,0.6740235,-0.3899951,-0.17316061,0.00086542964,-0.005522564,0.097386956,-0.24419351,-0.023987763,0.20998397,-0.42774752,-0.3169528,0.19030058,-0.44503337,-0.08398515,-0.68406814
img4_isl1272,-2.2323937,4.4659357,-4.5834117,1.5911567,-4.849896,-2.5670748,-6.5443497,2.8405607,-0.9965383,2.0374606,1.4797633,-2.4019432,0.29570565,-0.05279219,-0.5283283,-1.0383999,0.9812685,-2.164163,-0.42733938,-1.1809309,-0.13337344,0.32137486,0.3415712,-0.45267716,0.6291585,-0.08507028,2.858129,0.8441327,-0.68735045,0.17615065,-0.4214028,0.1541326,-0.8254768,0.12151348,0.7304926,-0.43417743,-1.1098847,-1.2171116,-0.6312016,0.4969779,0.83991885,-0.7575245,-0.976033,0.2198567,-0.4312281,1.315516,0.47299087,1.0141854,0.018614486,-0.20251924,-0.13265592,-0.008428603,0.07240048,-0.7975088,-0.0884112,0.9145656
img4_isl1371,-3.4794872,-6.1277704,-0.5830428,0.0860796,-3.2946162,0.55416477,0.37100205,1.0659907,0.4145894,0.9022917,-0.45611513,0.59176636,-0.7061567,0.86239403,0.42696732,-0.8118523,0.829576,-0.003691636,-1.1594601,-0.20897359,0.40070364,0.6509877,-0.25284988,0.17899504,-0.12434852,-0.21962178,-0.51550275,0.3180235,0.5397018,0.27147704,-0.9139638,-0.066265136,-0.5104793,-0.32689148,0.34640348,-0.109144494,0.37352848,-0.19664735,-0.035251155,-0.5423978,-0.1606832,0.24392778,0.36625186,0.12797756,0.34156835,-0.20453629,-0.1481168,-0.17961292,-0.2558187,0.030854557,0.06339916,0.010940328,0.1001479,-0.14753634,-0.22370099,-0.14360094
img4_isl1498,3.6999378,7.024949,-6.8108687,0.72547126,-1.1746584,3.7968316,-4.313656,-5.4199677,-1.2292852,-1.6273887,1.269466,-0.10454327,0.62792754,-3.3034647,-2.0402262,-0.9860236,0.5111229,1.7454072,-1.9378728,-0.83702457,0.96132594,0.10516158,0.14655925,0.37592518,0.041935205,-0.38614157,-1.2978144,-0.20363258,-0.90009856,0.30713093,0.3422307,0.45782816,-0.28372064,-0.18387108,0.31396005,0.46091023,-0.428031,0.56244034,0.07053441,-0.4127948,0.23169136,0.5759242,-0.24693564,-0.12817496,0.30894357,0.039364234,-0.16452771,-0.10952036,0.33842936,-0.05378002,-0.17258199,0.16546294,0.39241803,0.6640836,-0.085410684,-0.3381924
img4_isl1541,11.210965,-3.3795233,-3.0329647,2.9265578,3.329934,-4.361337,1.6930846,-1.6784239,-0.21574649,0.36824232,1.7687156,-0.17060637,0.4828683,0.76882595,0.70275164,0.55821764,-0.10776508,0.120112725,-0.1712013,-1.1860092,0.41715714,-0.0118279345,0.19064054,-0.012344003,0.36875263,0.782987,0.4314617,-0.5180511,0.10588186,0.28641552,0.084659606,-0.00794965,-0.15198843,-0.2247003,-0.04666552,0.5909075,0.118840516,-0.10600848,-0.05935666,0.09793062,0.27186352,0.37248027,0.2088666,0.32961658,0.124910146,-0.5134956,0.19706285,0.16495728,-0.23448145,0.0049322248,-0.11382048,-0.1573796,-0.272299,-0.24167316,0.13967845,0.04135979
img4_isl1561,0.39025438,-6.281306,-4.1555967,-0.32014048,0.0715161,-0.7479005,3.4074733,-0.15063107,0.24370366,0.27950984,1.70728,-0.8530632,0.20199108,-1.1459092,0.7094726,-0.59660727,-0.14691705,-0.18301329,-0.9334469,0.1851421,0.040249698,-0.40623692,0.28675318,-0.7392409,-0.0071466565,-0.3046662,0.21002582,-0.37870884,0.45231327,0.44780093,0.818701,0.37932992,0.71915096,0.41444832,-0.26151797,-0.15508212,-0.00068184733,-0.08587922,-0.2510494,0.45532382,0.0888498,-0.051415473,-0.28941667,-0.014694981,0.027703732,0.26378796,-0.2605081,-0.18408462,0.43025452,0.06461075,0.15472472,0.03211829,-0.10727802,-0.045579135,-0.013354182,0.070511326
img4_isl1858,-3.0863485,-3.1073337,0.016987592,-3.6281924,1.8605375,0.5626536,-1.9187245,2.2615314,0.79177547,0.94633514,-1.1697531,-1.6799006,-1.6497517,1.2925534,0.37125045,0.16674592,0.15258384,1.1293739,1.1861494,0.5129891,0.9292305,0.18953407,-0.23374529,0.4334272,0.15904313,0.2451061,-0.7285071,-0.033128362,-0.1269266,0.058998406,0.97629786,-0.85873187,-0.44735008,-0.25799513,0.35502958,0.38396662,-0.30696368,0.79919964,-0.3246956,-0.16453078,-0.19717991,0.03591299,0.0012578294,0.5039901,-0.06412351,0.12959492,0.13493016,-0.033909544,0.5457009,-0.012572318,0.02410822,0.18458009,0.23878366,-0.22474794,0.28141406,0.50291324
img4_isl2004,-8.586699,5.321959,1.1174877,9.884728,-3.249293,-0.95836174,2.4724448,-0.66427815,-0.32653075,-3.5779386,-3.5801222,-0.9962467,1.6576453,-0.17899036,3.4709246,1.7238919,1.1821604,0.642183,0.3850056,0.037658274,0.32238486,-0.7357935,-0.22747035,1.0831083,1.6996179,-0.036669195,0.08875781,2.2583036,-0.43638617,-0.40802145,0.34224692,0.98780596,0.753432,0.3083152,0.7762674,0.80032516,0.1375424,-0.42786086,1.7126334,0.23586008,0.25440204,-0.57305276,-0.24194327,-0.09176019,0.23695576,-0.73548806,-0.100524426,-0.19401285,-0.31389192,0.7829289,1.1278363,-0.12452376,0.8535365,0.1449376,0.3738368,0.3519594
img4_isl2070,-4.070382,-2.473318,1.8595294,-2.614854,1.6755574,-0.20053369,-4.0224466,2.8701298,1.4605438,0.27756524,-0.025492694,-0.6846547,-1.9353778,1.8620888,-0.2222389,-0.13690397,0.2709519,0.9596901,0.6294073,0.17743796,1.513583,1.6474117,-0.41397625,0.56094456,-0.14318174,0.45285785,0.12389389,-0.64435226,-0.06915988,0.7673905,0.87619877,-0.3341004,0.25317228,-1.0947818,-0.24466524,0.65230674,-0.21926343,0.71982217,0.4955992,-0.30620232,-0.11323095,-0.07183343,-0.026575774,-0.063255295,0.105406344,-0.089748085,-0.02064249,-0.5883721,0.57472503,-0.030198462,0.56751376,0.29558256,0.15628582,-0.2682566,-0.37577337,0.20044835
img4_isl2143,-6.7777443,-7.1333156,6.915098,4.2688284,-1.0105804,0.9003308,-1.984848,-4.488907,-1.1933911,0.9532209,-0.33881706,1.0079147,0.5988216,0.83994895,-0.025416225,-0.86328983,-0.89244866,-0.8665442,0.4969272,-0.3649124,0.81001765,-0.19278905,0.8261152,0.0013360381,-0.3756954,0.30925155,-0.064495385,0.077968076,-0.021366887,0.17085281,0.17203358,0.32628793,0.21070343,-0.5369279,0.08548227,-0.4132329,-0.20127837,-0.29679883,-0.015229821,0.11982428,-0.6125671,-0.21203543,-0.01576545,-0.037318993,0.016386837,0.43873894,-0.34067342,0.13404296,0.05907108,-0.022309154,-0.0066072913,0.039625138,-0.006863266,-0.12504524,-0.34202212,0.25460654
img4_isl2148,14.093253,2.0564685,2.7481022,0.52562594,1.0098124,1.4160877,-0.91279674,-0.4612584,0.513893,-0.26139203,-2.500471,0.2995652,0.88596565,-0.8539277,-0.10107353,-0.47061288,1.2357333,-0.04961147,0.0456973,0.40056473,-1.2468493,0.99871397,0.10835182,0.8935287,-0.9829362,-0.22016954,-0.6592547,-0.7630742,0.383796,-0.10536337,-0.40125543,0.8211355,-0.029179335,-0.008068329,-0.06639224,-0.53028375,0.23479807,0.82404137,-0.09658435,1.0857996,0.67850626,-0.37906337,-0.038924687,-0.62587273,-0.15048291,0.19146116,0.40911818,0.37235653,0.30376327,-0.15660992,-0.09641053,0.25269955,0.6422308,-0.020914063,-0.17050281,0.35971946
img4_isl2195,-5.393211,-7.302538,4.0696797,2.6078217,-1.7628558,1.5344214,0.42700297,-2.5391512,-0.21537748,0.7626758,-1.1125934,0.8461323,0.6308093,0.68912613,-0.5371446,-0.35040635,0.35418183,-0.22635907,-0.62657875,-0.87353605,0.5882004,-0.69395304,-0.06749426,0.25146013,0.318625,0.36674118,-0.5251897,0.4646445,-0.021258004,-0.007316202,-0.9856398,0.43790686,0.091842234,-0.14266226,-0.17928621,-0.4040242,-7.05421e-05,-0.8590526,0.023548901,0.009832591,-0.09693344,0.1408126,0.008197747,0.079018,0.3798887,-0.08388561,0.522467,0.2631742,-0.25666422,-0.052369207,0.24888167,-0.17856449,0.059563607,-0.047875345,-0.0785325,0.17521824
img4_isl2246,-4.9538584,-0.844074,1.3265548,-1.4341784,4.385142,0.6838293,-0.23866773,2.7165399,2.7128673,1.3191316,-1.1173965,-1.491506,1.2577755,0.19327791,-1.7078674,0.2783988,-0.31501853,1.7305543,0.06030926,-0.9321566,-0.22384214,-0.8854685,-0.6172569,-0.26519057,-0.3607971,1.2867347,0.049034715,-0.031190459,0.51602304,-0.5210847,1.1346269,-0.96497136,-0.55622756,-0.82174075,0.17348596,-0.3530244,-0.06599712,0.11839079,-0.5468019,0.27097976,-0.061576292,0.66487586,-0.7084489,0.35566485,-0.2411038,1.0325409,0.46266288,-0.35321775,0.15913734,-0.4708435,-0.055356223,-0.10605052,0.41000998,0.51507115,0.097580016,-0.3110386
img4_isl2291,-6.8837953,-4.4968805,6.631444,4.615265,-2.285741,-1.3883027,-1.4878113,-2.9520288,1.2946725,-0.79735166,-2.4197752,0.9046407,0.47738847,0.5301095,0.74869156,-0.41387582,-2.0148501,0.100893416,-1.0005484,-1.1032108,1.033919,-0.8635478,-0.13759346,0.67355007,0.73847526,0.3574854,-0.9741395,0.50501555,-0.017384358,0.42275214,-0.13451461,0.26807266,0.1450871,-0.07299925,-0.72417605,-0.15090255,0.29152015,-0.56139123,-0.44218785,0.53443867,-0.39967787,-0.44600227,-0.626268,0.3616747,-0.2636463,0.026697576,0.2313726,-0.10654622,-0.20377451,0.36683416,0.31610936,-0.5460774,0.28996766,-0.19468698,0.19808587,0.24560277
img4_isl2484,0.6325277,-5.317545,-4.7859206,-0.0706377,-1.4514196,-1.9371758,0.80184305,0.6394806,0.60374796,0.20726979,1.5066594,0.5356271,-0.83238155,-0.8570169,1.1048294,-1.079303,-0.21557248,-0.5770006,-0.087837115,0.62994975,-0.27578112,0.031026822,-0.19549946,-1.0041131,-0.09985298,0.4744265,-0.46820515,0.5526802,0.35320127,0.58824944,0.23261926,-0.16594884,-0.24992403,0.19031419,-0.35009804,-0.53935534,-0.07893152,0.20673487,0.7344484,0.27433485,0.119286746,0.2679246,0.1061071,0.016499218,0.23473847,0.5597361,-0.24967286,0.10679951,0.21940045,-0.03778681,0.2161732,0.020572186,0.3025154,0.29964778,-0.02205433,-0.12741096
img4_isl2494,-4.2274113,-7.651823,0.9324963,0.9414656,-1.5059257,2.6811185,1.6507746,-0.7709216,-0.7121813,1.7770181,0.37978053,0.5806166,-0.14710665,0.27028352,-0.47761482,0.11712982,1.7284997,-0.57539237,-0.70640993,0.38755578,-0.20147076,-0.36187443,0.2630462,0.16116568,0.10013884,0.06769395,0.24948502,-0.19179964,-0.31311205,-0.48080558,-0.38580382,-0.4940635,0.31698835,0.3186308,0.22741213,0.3305625,-0.039158173,0.26482877,-0.037084863,0.01025717,0.43105626,-0.102572605,0.14827971,0.02740452,0.018237531,-0.07916686,0.4033684,-0.38565555,-0.21431458,-0.1431709,0.0037849983,-0.049764052,-0.11035667,-0.07307872,0.15681195,-0.06298318
img4_isl2507,-4.4769063,8.738976,-6.8672833,4.1050158,1.2030008,2.2490294,2.0207815,-0.682508,1.2696712,-1.9877467,-0.61009985,-2.1644182,3.0705445,1.286615,-1.936449,-1.9636266,-0.1808157,0.5282939,1.1772623,-0.4332363,-1.0512631,-0.610004,0.6448459,-1.555405,-1.3579748,1.0633543,0.46242017,-0.6805295,0.5886917,-1.9857638,-0.09641741,-0.053860396,-0.111460626,-0.43780133,0.21136133,0.20989056,0.42695773,-0.1447162,0.82931465,-1.2792171,0.10039441,-1.4279194,0.9826664,-0.004371222,0.13345528,1.5937202,-0.97847664,-0.054584995,-0.04203318,0.366372,-0.7006446,-1.4144742,-0.1321623,-0.12891683,-0.12665635,-0.3997712
img4_isl2561,-2.371278,-2.1864276,-0.059985876,-5.1859536,2.3229916,1.056921,-1.8761613,1.6924769,-0.4177699,1.2765498,-1.2137567,-2.262909,-1.6638381,1.4219626,1.1619503,0.34744757,-0.22621292,0.9797511,0.7168212,0.9817744,0.14985046,-0.6988499,-0.3047529,0.38513523,1.325599,0.15710527,-1.0820704,-0.022505756,-1.0911685,0.016943038,0.96206,-0.50307,-0.43366623,-0.55195326,0.16528788,0.5830511,-0.5999625,0.650759,-0.18143451,-0.10939633,0.038583517,0.5314792,0.15456843,0.44270474,-0.042620867,0.29320598,-0.20853081,0.5844326,0.68719447,-0.051838234,-0.03906287,-0.2066131,0.36063957,-0.6546864,0.4303693,0.56073344
img4_isl2620,-7.372314,-4.050509,10.473692,3.4215715,1.3554876,-2.0756078,-2.9757116,-5.8205223,-0.932829,-2.8756793,1.0400928,-1.1980325,1.2034539,-1.3065672,0.43029976,-1.0116115,-3.5388055,-2.165372,1.0906214,0.89367276,-0.017715164,0.68766737,-0.92545587,-0.7321383,0.30216998,-1.5755922,0.41183013,0.7911026,1.2371173,-0.426107,0.6484339,0.77575624,-0.86363214,0.5375735,0.69098973,0.49983844,0.6148486,0.57315314,-0.77709514,0.0741401,-0.19410875,0.044375777,-0.042655252,-0.41209674,-0.27412403,-0.13101712,-0.12767917,0.34233895,-0.5411603,0.75374776,0.38594452,-0.55717766,0.015428752,-0.12306647,-0.37741885,0.040031485
img4_isl2625,-7.860993,8.941557,6.0340242,0.6812928,2.06662,-6.449944,0.30998388,-0.015122414,-0.87234706,0.013174713,0.41071495,-4.143707,1.2114314,-2.4999185,1.4648626,-1.378511,0.23779105,2.1348708,-2.0929232,3.5657275,-1.338894,-1.4170588,-0.3269838,1.4336478,-0.47896868,1.2444003,0.8820803,0.46539026,0.86751884,-0.46426815,-1.0681779,-1.6138415,0.48343378,-0.19192679,-0.18175432,0.738074,-0.38516632,-0.8219372,1.1318085,0.3418048,-1.3114282,-0.16998765,0.05656368,-1.5047826,0.6111493,0.11225131,-0.41046017,-1.548106,-0.231229,-1.0546613,-1.5767361,-0.45138454,0.12721264,-0.09152751,-0.82171345,-0.104893506
